mission_id,tag
5d52fdc2-0000-0000-0000-CC78AB781FF4,intervention_household:yes
5d52fdc2-0000-0000-0000-CC78AB781FF4,PUNO-MACUSANI
5d52fdc2-0000-0000-0000-CC78AB781FF4,stove_type:tradicional-fogon
5d52fdc2-0000-0000-0000-CC78AB781FF4,intervention_stove_installed:yes
5d562749-0000-0000-0000-CC78AB77EA80,ELIMINAR INFORMACION
5d58530d-0000-0000-0000-CC78AB781FBD,ELIMINAR INFORMACION
5d5853f3-0000-0000-0000-CC78AB78010A,LORETO MAYNAS
5d5853f3-0000-0000-0000-CC78AB78010A,EXCLUIR
5d58548a-0000-0000-0000-CC78AB77E9B2,EXCLUIR
5d598f18-0000-0000-0000-CC78AB77FCF1,EXCLUIR
5d5991ed-0000-0000-0000-CC78AB77E9EC,EXCLUIR
5d5aa62e-0000-0000-0000-CC78AB77FE60,ELIMINAR INFORMACION
5d5aa71b-0000-0000-0000-CC78AB6E0377,ELIMINAR INFORMACION
5d5aa88a-0000-0000-0000-CC78AB77FE4D,ID:041105
5d5aa88a-0000-0000-0000-CC78AB77FE4D,intervention_household:yes
5d5aa88a-0000-0000-0000-CC78AB77FE4D,stove_type:tradicional-fogon
5d5aa88a-0000-0000-0000-CC78AB77FE4D,intervention_stove_installed:yes
5d5aa88a-0000-0000-0000-CC78AB77FE4D,MOQUEGUA-CAMATA
5d5aa9d5-0000-0000-0000-CC78AB77E324,ID:041105
5d5aa9d5-0000-0000-0000-CC78AB77E324,stove_type:solar
5d5aa9d5-0000-0000-0000-CC78AB77E324,intervention_household:yes
5d5aa9d5-0000-0000-0000-CC78AB77E324,intervention_stove_installed:yes
5d5aa9d5-0000-0000-0000-CC78AB77E324,MOQUEGUA-CAMATA
5d5aaab9-0000-0000-0000-CC78AB77FE60,ID:041106
5d5aaab9-0000-0000-0000-CC78AB77FE60,MOQUEGUA-UBINAS
5d5aaab9-0000-0000-0000-CC78AB77FE60,intervention_household:yes
5d5aaab9-0000-0000-0000-CC78AB77FE60,stove_type:tradicional-fogon
5d5aaab9-0000-0000-0000-CC78AB77FE60,intervention_stove_installed:yes
5d5aaaef-0000-0000-0000-CC78AB6E0377,ID:041106
5d5aaaef-0000-0000-0000-CC78AB6E0377,MOQUEGUA-UBINAS
5d5aaaef-0000-0000-0000-CC78AB6E0377,stove_type:solar
5d5aaaef-0000-0000-0000-CC78AB6E0377,intervention_household:yes
5d5aaaef-0000-0000-0000-CC78AB6E0377,intervention_stove_installed:yes
5d5ef13d-c5d2-406e-92d3-ae35b74738ad,LPG
5d62d802-0000-0000-0000-CC78AB77EA80,ID:031103
5d62d802-0000-0000-0000-CC78AB77EA80,stove_type:solar
5d62d802-0000-0000-0000-CC78AB77EA80,intervention_household:yes
5d62d802-0000-0000-0000-CC78AB77EA80,PUNO
5d7229fd-c7a5-48a5-b169-b83bcd75c43a,AMB
5d7a002c-0000-0000-0000-CC78AB780147,household_id:888999
5d7a002c-0000-0000-0000-CC78AB780147,fieldworker_name:gilbert_nyauke
5d7a002c-0000-0000-0000-CC78AB780147,stove_type:lpg
5d7a01fa-0000-0000-0000-CC78AB77FF8D,indoors:no
5d7a01fa-0000-0000-0000-CC78AB77FF8D,fieldworker_name:menya_anabwani
5d7a01fa-0000-0000-0000-CC78AB77FF8D,household_id:777000
5d7a01fa-0000-0000-0000-CC78AB77FF8D,shared_cooking_area:no
5d7a01fa-0000-0000-0000-CC78AB77FF8D,stove_type:tsf
5d7a09d0-0000-0000-0000-CC78AB6E0DEF,household_id:888007
5d7a09d0-0000-0000-0000-CC78AB6E0DEF,indoors:no
5d7a09d0-0000-0000-0000-CC78AB6E0DEF,shared_cooking_area:no
5d7a09d0-0000-0000-0000-CC78AB6E0DEF,stove_type:traditional_manufactured
5d7a09d0-0000-0000-0000-CC78AB6E0DEF,fieldworker_name:seth_owiti
5d7a0a7d-0000-0000-0000-CC78AB6E0DEF,indoors:no
5d7a0a7d-0000-0000-0000-CC78AB6E0DEF,shared_cooking_area:no
5d7a0a7d-0000-0000-0000-CC78AB6E0DEF,stove_type:traditional_manufactured
5d7a0a7d-0000-0000-0000-CC78AB6E0DEF,fieldworker_name:ruth_jepchirchir
5d7a0a7d-0000-0000-0000-CC78AB6E0DEF,household_id:888008
5d7a0b19-0000-0000-0000-CC78AB6E0DEF,indoors:no
5d7a0b19-0000-0000-0000-CC78AB6E0DEF,shared_cooking_area:no
5d7a0b19-0000-0000-0000-CC78AB6E0DEF,stove_type:traditional_manufactured
5d7a0b19-0000-0000-0000-CC78AB6E0DEF,fieldworker_name:sharon_cherono
5d7a0b19-0000-0000-0000-CC78AB6E0DEF,household_id:888006
5d7a0b73-0000-0000-0000-CC78AB780147,indoors:no
5d7a0b73-0000-0000-0000-CC78AB780147,shared_cooking_area:no
5d7a0b73-0000-0000-0000-CC78AB780147,stove_type:traditional_manufactured
5d7a0b73-0000-0000-0000-CC78AB780147,fieldworker_name:joan_chepng'eno
5d7a0b73-0000-0000-0000-CC78AB780147,household_id:888003
5d7a0bf4-0000-0000-0000-CC78AB780147,shared_cooking_area:no
5d7a0bf4-0000-0000-0000-CC78AB780147,indoors:yes
5d7a0bf4-0000-0000-0000-CC78AB780147,stove_type_other:vhsu
5d7a0bf4-0000-0000-0000-CC78AB780147,fieldworker_name:joan_chepng'eno
5d7a0bf4-0000-0000-0000-CC78AB780147,household_id:888003
5d7a0bf4-0000-0000-0000-CC78AB780147,stove_type:other
5d7a0c38-0000-0000-0000-CC78AB6E0DEF,indoors:no
5d7a0c38-0000-0000-0000-CC78AB6E0DEF,shared_cooking_area:no
5d7a0c38-0000-0000-0000-CC78AB6E0DEF,stove_type:traditional_manufactured
5d7a0c38-0000-0000-0000-CC78AB6E0DEF,fieldworker_name:sharon_cherono
5d7a0c38-0000-0000-0000-CC78AB6E0DEF,household_id:888006
5d7a0d7f-0000-0000-0000-CC78AB6E0DEF,shared_cooking_area:no
5d7a0d7f-0000-0000-0000-CC78AB6E0DEF,indoors:no
5d7a0d7f-0000-0000-0000-CC78AB6E0DEF,household_id:88810
5d7a0d7f-0000-0000-0000-CC78AB6E0DEF,fieldworker_name:rachel_samoei
5d7a0d7f-0000-0000-0000-CC78AB6E0DEF,stove_type:traditional_manufactured
5d7a458c-0000-0000-0000-CC78AB6E0FAE,household_id:777010
5d7a458c-0000-0000-0000-CC78AB6E0FAE,stove_type:traditional_non_manufactured
5d7a458c-0000-0000-0000-CC78AB6E0FAE,shared_cooking_area:no
5d7a458c-0000-0000-0000-CC78AB6E0FAE,indoors:yes
5d7a458c-0000-0000-0000-CC78AB6E0FAE,fieldworker_name:rachel_samoei
5d7a45f8-0000-0000-0000-CC78AB77FCFF,other_people_use:no
5d7a45f8-0000-0000-0000-CC78AB77FCFF,other_people_use_n:1
5d7a45f8-0000-0000-0000-CC78AB77FCFF,household_id:777888
5d7a45f8-0000-0000-0000-CC78AB77FCFF,fieldworker_name:joseck_erambo
5d7a45f8-0000-0000-0000-CC78AB77FCFF,stove_type:traditional_non_manufactured
5d7a45f8-0000-0000-0000-CC78AB77FCFF,shared_cooking_area:yes
5d7a45f8-0000-0000-0000-CC78AB77FCFF,indoors:yes
5d7a4727-0000-0000-0000-CC78AB77FAEE,household_id:777010
5d7a4727-0000-0000-0000-CC78AB77FAEE,stove_type:traditional_non_manufactured
5d7a4727-0000-0000-0000-CC78AB77FAEE,shared_cooking_area:no
5d7a4727-0000-0000-0000-CC78AB77FAEE,indoors:yes
5d7a4727-0000-0000-0000-CC78AB77FAEE,fieldworker_name:rachel_samoei
5d7a4e8b-0000-0000-0000-CC78AB77F9F8,other_people_use:no
5d7a4e8b-0000-0000-0000-CC78AB77F9F8,household_id:777007
5d7a4e8b-0000-0000-0000-CC78AB77F9F8,other_people_use_n:1
5d7a4e8b-0000-0000-0000-CC78AB77F9F8,shared_cooking_area:yes
5d7a4e8b-0000-0000-0000-CC78AB77F9F8,indoors:yes
5d7a4e8b-0000-0000-0000-CC78AB77F9F8,stove_type:lpg
5d7a4e8b-0000-0000-0000-CC78AB77F9F8,fieldworker_name:seth_owiti
5d7a4ecf-0000-0000-0000-CC78AB6E0FAE,other_people_use:no
5d7a4ecf-0000-0000-0000-CC78AB6E0FAE,other_people_use_n:00
5d7a4ecf-0000-0000-0000-CC78AB6E0FAE,stove_type_other:na
5d7a4ecf-0000-0000-0000-CC78AB6E0FAE,fieldworker_name_other:rp
5d7a4ecf-0000-0000-0000-CC78AB6E0FAE,household_id:111111
5d7a4ecf-0000-0000-0000-CC78AB6E0FAE,shared_cooking_area:yes
5d7a4ecf-0000-0000-0000-CC78AB6E0FAE,indoors:yes
5d7a4ecf-0000-0000-0000-CC78AB6E0FAE,fieldworker_name:other
5d7a4ecf-0000-0000-0000-CC78AB6E0FAE,stove_type:other
5d7a5ff1-0000-0000-0000-CC78AB6E05E7,fieldworker_name:gilbert_nyauke
5d7a5ff1-0000-0000-0000-CC78AB6E05E7,household_id:04204
5d7a5ff1-0000-0000-0000-CC78AB6E05E7,stove_type:traditional_non_manufactured
5d7a5ff1-0000-0000-0000-CC78AB6E05E7,shared_cooking_area:no
5d7a5ff1-0000-0000-0000-CC78AB6E05E7,indoors:yes
5d7b3499-0000-0000-0000-CC78AB77FCEC,fieldworker_name_other:bosire bernard
5d7b3499-0000-0000-0000-CC78AB77FCEC,indoors:no
5d7b3499-0000-0000-0000-CC78AB77FCEC,shared_cooking_area:no
5d7b3499-0000-0000-0000-CC78AB77FCEC,stove_type:traditional_manufactured
5d7b3499-0000-0000-0000-CC78AB77FCEC,fieldworker_name:other
5d7b4756-0000-0000-0000-CC78AB6E0DEF,fieldworker_name_other:rp
5d7b4756-0000-0000-0000-CC78AB6E0DEF,other_people_use:yes
5d7b4756-0000-0000-0000-CC78AB6E0DEF,other_people_use_n:0
5d7b4756-0000-0000-0000-CC78AB6E0DEF,shared_cooking_area:yes
5d7b4756-0000-0000-0000-CC78AB6E0DEF,indoors:yes
5d7b4756-0000-0000-0000-CC78AB6E0DEF,stove_type:lpg
5d7b4756-0000-0000-0000-CC78AB6E0DEF,fieldworker_name:other
5d7b999b-0000-0000-0000-CC78AB6E0CA2,indoors:yes
5d7b999b-0000-0000-0000-CC78AB6E0CA2,shared_cooking_area:no
5d7b999b-0000-0000-0000-CC78AB6E0CA2,household_id:KE171-KE008
5d7b999b-0000-0000-0000-CC78AB6E0CA2,stove_type:lpg
5d7b999b-0000-0000-0000-CC78AB6E0CA2,fieldworker_name:ruth_jepchirchir
5d7fbaef-0000-0000-0000-CC78AB6E0CA2,fieldworker_name_other:rp
5d7fbaef-0000-0000-0000-CC78AB6E0CA2,other_people_use:yes
5d7fbaef-0000-0000-0000-CC78AB6E0CA2,other_people_use_n:0
5d7fbaef-0000-0000-0000-CC78AB6E0CA2,stove_type:electric
5d7fbaef-0000-0000-0000-CC78AB6E0CA2,shared_cooking_area:yes
5d7fbaef-0000-0000-0000-CC78AB6E0CA2,indoors:yes
5d7fbaef-0000-0000-0000-CC78AB6E0CA2,fieldworker_name:other
5d80e7fd-0000-0000-0000-CC78AB6E0CA2,stove_type:lpg
5d80e7fd-0000-0000-0000-CC78AB6E0CA2,fieldworker_name:ruth_jepchirchir
5d80e7fd-0000-0000-0000-CC78AB6E0CA2,shared_cooking_area:no
5d80e7fd-0000-0000-0000-CC78AB6E0CA2,indoors:yes
5d81fbd3-0000-0000-0000-CC78AB6E0FAE,fieldworker_name_other: rp
5d81fbd3-0000-0000-0000-CC78AB6E0FAE,indoors:no
5d81fbd3-0000-0000-0000-CC78AB6E0FAE,shared_cooking_area:no
5d81fbd3-0000-0000-0000-CC78AB6E0FAE,stove_type:traditional_manufactured
5d81fbd3-0000-0000-0000-CC78AB6E0FAE,fieldworker_name:other
5d81fcf5-0000-0000-0000-CC78AB6DFFC4,fieldworker_name_other:rp
5d81fcf5-0000-0000-0000-CC78AB6DFFC4,other_people_use:yes
5d81fcf5-0000-0000-0000-CC78AB6DFFC4,shared_cooking_area:yes
5d81fcf5-0000-0000-0000-CC78AB6DFFC4,indoors:yes
5d81fcf5-0000-0000-0000-CC78AB6DFFC4,stove_type:traditional_manufactured
5d81fcf5-0000-0000-0000-CC78AB6DFFC4,fieldworker_name:other
5d8223d2-0000-0000-0000-CC78AB6E09B4,other_people_use:no
5d8223d2-0000-0000-0000-CC78AB6E09B4,fieldworker_name:noelle_sutton
5d8223d2-0000-0000-0000-CC78AB6E09B4,household_id:KE152-KE004
5d8223d2-0000-0000-0000-CC78AB6E09B4,other_people_use_n:1
5d8223d2-0000-0000-0000-CC78AB6E09B4,shared_cooking_area:yes
5d8223d2-0000-0000-0000-CC78AB6E09B4,indoors:yes
5d8223d2-0000-0000-0000-CC78AB6E09B4,stove_type:lpg
5d8223d3-0000-0000-0000-CC78AB77FCDB,other_people_use:no
5d8223d3-0000-0000-0000-CC78AB77FCDB,household_id:KE152-KE004
5d8223d3-0000-0000-0000-CC78AB77FCDB,other_people_use_n:1
5d8223d3-0000-0000-0000-CC78AB77FCDB,shared_cooking_area:yes
5d8223d3-0000-0000-0000-CC78AB77FCDB,indoors:yes
5d8223d3-0000-0000-0000-CC78AB77FCDB,stove_type:lpg
5d8223d3-0000-0000-0000-CC78AB77FCDB,fieldworker_name:sharon_cherono
5d8223ef-0000-0000-0000-CC78AB77FFBC,other_people_use:no
5d8223ef-0000-0000-0000-CC78AB77FFBC,other_people_use_n:1
5d8223ef-0000-0000-0000-CC78AB77FFBC,shared_cooking_area:yes
5d8223ef-0000-0000-0000-CC78AB77FFBC,household_id:152
5d8223ef-0000-0000-0000-CC78AB77FFBC,indoors:yes
5d8223ef-0000-0000-0000-CC78AB77FFBC,stove_type:traditional_manufactured
5d8223ef-0000-0000-0000-CC78AB77FFBC,fieldworker_name:joan_chepng'eno
5d822488-0000-0000-0000-CC78AB77FCDB,household_id:KE152-KE004
5d822488-0000-0000-0000-CC78AB77FCDB,shared_cooking_area:no
5d822488-0000-0000-0000-CC78AB77FCDB,indoors:yes
5d822488-0000-0000-0000-CC78AB77FCDB,stove_type:lpg
5d822488-0000-0000-0000-CC78AB77FCDB,fieldworker_name:sharon_cherono
5d89d098-0000-0000-0000-CC78AB77F9F8,other_people_use:no
5d89d098-0000-0000-0000-CC78AB77F9F8,other_people_use_n:01
5d89d098-0000-0000-0000-CC78AB77F9F8,fieldworker_name_other:Zipporah Mageto
5d89d098-0000-0000-0000-CC78AB77F9F8,household_id:KE169-KE08
5d89d098-0000-0000-0000-CC78AB77F9F8,shared_cooking_area:yes
5d89d098-0000-0000-0000-CC78AB77F9F8,indoors:yes
5d89d098-0000-0000-0000-CC78AB77F9F8,stove_type:lpg
5d89d098-0000-0000-0000-CC78AB77F9F8,fieldworker_name:other
5d89d3aa-0000-0000-0000-CC78AB6E05AF,stove_type:traditional_non_manufactured
5d89d3aa-0000-0000-0000-CC78AB6E05AF,indoors:yes
5d89d3aa-0000-0000-0000-CC78AB6E05AF,shared_cooking_area:no
5d89d3aa-0000-0000-0000-CC78AB6E05AF,fieldworker_name:rachel_samoei
5d89d40b-0000-0000-0000-CC78AB77E32D,stove_type:lpg
5d89d40b-0000-0000-0000-CC78AB77E32D,indoors:yes
5d89d40b-0000-0000-0000-CC78AB77E32D,shared_cooking_area:no
5d89d40b-0000-0000-0000-CC78AB77E32D,fieldworker_name:rachel_samoei
5d89ee3d-0000-0000-0000-CC78AB780141,stove_type:traditional_non_manufactured
5d89ee3d-0000-0000-0000-CC78AB780141,shared_cooking_area:no
5d89ee3d-0000-0000-0000-CC78AB780141,household_id:KE157-KE06
5d89ee3d-0000-0000-0000-CC78AB780141,indoors:yes
5d89ee3d-0000-0000-0000-CC78AB780141,fieldworker_name:sharon_cherono
5d8c8121-0000-0000-0000-CC78AB77F24F,other_people_use:no
5d8c8121-0000-0000-0000-CC78AB77F24F,shared_cooking_area:yes
5d8c8121-0000-0000-0000-CC78AB77F24F,indoors:yes
5d8c8121-0000-0000-0000-CC78AB77F24F,stove_type:lpg
5d8c8121-0000-0000-0000-CC78AB77F24F,fieldworker_name:seth_owiti
5d8c81dd-0000-0000-0000-CC78AB6E05D9,other_people_use:no
5d8c81dd-0000-0000-0000-CC78AB6E05D9,shared_cooking_area:yes
5d8c81dd-0000-0000-0000-CC78AB6E05D9,indoors:yes
5d8c81dd-0000-0000-0000-CC78AB6E05D9,stove_type:traditional_manufactured
5d8c81dd-0000-0000-0000-CC78AB6E05D9,fieldworker_name:seth_owiti
5d931c98-0000-0000-0000-CC78AB77F721,household_id:KE238-KE006
5d931c98-0000-0000-0000-CC78AB77F721,stove_type:traditional_non_manufactured
5d931c98-0000-0000-0000-CC78AB77F721,shared_cooking_area:no
5d931c98-0000-0000-0000-CC78AB77F721,indoors:yes
5d931c98-0000-0000-0000-CC78AB77F721,fieldworker_name:sharon_cherono
5d938059-0000-0000-0000-CC78AB77E9B2,ELIMINAR INFORMACION
5d938273-0000-0000-0000-CC78AB78010A,stove_type:ventilador
5d938273-0000-0000-0000-CC78AB78010A,ID:111105
5d938273-0000-0000-0000-CC78AB78010A,LORETO MAYNAS
5d94f403-0000-0000-0000-CC78AB77E9B2,ID:111105
5d94f403-0000-0000-0000-CC78AB77E9B2,LORETO MAYNAS
5d94f403-0000-0000-0000-CC78AB77E9B2,stove_type:tradicional-fogon
5d952ac1-0000-0000-0000-CC78AB6E0DBC,ELIMINAR INFORMACION
5d95eabb-0000-0000-0000-CC78AB6E0578,ELIMINAR INFORMACION
5da436b4-0000-0000-0000-CC78AB77FE72,fieldworker_name_other:Zipporah Mageto
5da436b4-0000-0000-0000-CC78AB77FE72,household_id:KE053-KE009
5da436b4-0000-0000-0000-CC78AB77FE72,shared_cooking_area:no
5da436b4-0000-0000-0000-CC78AB77FE72,indoors:yes
5da436b4-0000-0000-0000-CC78AB77FE72,stove_type:lpg
5da436b4-0000-0000-0000-CC78AB77FE72,fieldworker_name:other
5da43717-0000-0000-0000-CC78AB77FFF0,fieldworker_name_other:Zipporah Mageto
5da43717-0000-0000-0000-CC78AB77FFF0,shared_cooking_area:no
5da43717-0000-0000-0000-CC78AB77FFF0,indoors:yes
5da43717-0000-0000-0000-CC78AB77FFF0,stove_type:lpg
5da43717-0000-0000-0000-CC78AB77FFF0,fieldworker_name:other
5da44069-0000-0000-0000-CC78AB77FE3E,household_id:KE228-KE006
5da44069-0000-0000-0000-CC78AB77FE3E,shared_cooking_area:no
5da44069-0000-0000-0000-CC78AB77FE3E,indoors:yes
5da44069-0000-0000-0000-CC78AB77FE3E,stove_type:traditional_manufactured
5da44069-0000-0000-0000-CC78AB77FE3E,fieldworker_name:sharon_cherono
5da44402-0000-0000-0000-CC78AB6E059F,other_people_use:no
5da44402-0000-0000-0000-CC78AB6E059F,household_id:KE219-KE07
5da44402-0000-0000-0000-CC78AB6E059F,shared_cooking_area:no
5da44402-0000-0000-0000-CC78AB6E059F,indoors:yes
5da44402-0000-0000-0000-CC78AB6E059F,stove_type:traditional_manufactured
5da44402-0000-0000-0000-CC78AB6E059F,fieldworker_name:seth_owiti
5da44552-0000-0000-0000-CC78AB6DFEB1,stove_type:kerosene
5da44552-0000-0000-0000-CC78AB6DFEB1,household_id:KE219-KE07
5da44552-0000-0000-0000-CC78AB6DFEB1,shared_cooking_area:no
5da44552-0000-0000-0000-CC78AB6DFEB1,indoors:yes
5da44552-0000-0000-0000-CC78AB6DFEB1,fieldworker_name:seth_owiti
5da595e0-0000-0000-0000-CC78AB77FCBF,household_id:KE025-KE05
5da595e0-0000-0000-0000-CC78AB77FCBF,stove_type:traditional_non_manufactured
5da595e0-0000-0000-0000-CC78AB77FCBF,indoors:yes
5da595e0-0000-0000-0000-CC78AB77FCBF,shared_cooking_area:no
5da595e0-0000-0000-0000-CC78AB77FCBF,fieldworker_name:rachel_samoei
5da5a1ac-0000-0000-0000-CC78AB77F32B,other_people_use:no
5da5a1ac-0000-0000-0000-CC78AB77F32B,other_people_use_n:00
5da5a1ac-0000-0000-0000-CC78AB77F32B,household_id:KE158-KE02
5da5a1ac-0000-0000-0000-CC78AB77F32B,shared_cooking_area:yes
5da5a1ac-0000-0000-0000-CC78AB77F32B,indoors:yes
5da5a1ac-0000-0000-0000-CC78AB77F32B,stove_type:traditional_manufactured
5da5a1ac-0000-0000-0000-CC78AB77F32B,fieldworker_name:ruth_jepchirchir
5da5a207-0000-0000-0000-CC78AB77F32B,other_people_use:no
5da5a207-0000-0000-0000-CC78AB77F32B,other_people_use_n:00
5da5a207-0000-0000-0000-CC78AB77F32B,household_id:KE158-KE02
5da5a207-0000-0000-0000-CC78AB77F32B,shared_cooking_area:yes
5da5a207-0000-0000-0000-CC78AB77F32B,indoors:yes
5da5a207-0000-0000-0000-CC78AB77F32B,stove_type:traditional_manufactured
5da5a207-0000-0000-0000-CC78AB77F32B,fieldworker_name:ruth_jepchirchir
5da5a93a-0000-0000-0000-CC78AB77FE65,household_id:KE026-KE05
5da5a93a-0000-0000-0000-CC78AB77FE65,fieldworker_name_other:Zipporah Mageto
5da5a93a-0000-0000-0000-CC78AB77FE65,stove_type:traditional_non_manufactured
5da5a93a-0000-0000-0000-CC78AB77FE65,indoors:no
5da5a93a-0000-0000-0000-CC78AB77FE65,shared_cooking_area:no
5da5a93a-0000-0000-0000-CC78AB77FE65,fieldworker_name:other
5da5fe8b-0000-0000-0000-CC78AB781FBD,EXCLUIR
5da60247-0000-0000-0000-CC78AB6DFC74,EXCLUIR
5da6e162-0000-0000-0000-CC78AB77F713,other_people_use:no
5da6e162-0000-0000-0000-CC78AB77F713,household_id:KE199-KE08
5da6e162-0000-0000-0000-CC78AB77F713,stove_type:traditional_non_manufactured
5da6e162-0000-0000-0000-CC78AB77F713,shared_cooking_area:no
5da6e162-0000-0000-0000-CC78AB77F713,indoors:yes
5da6e162-0000-0000-0000-CC78AB77F713,fieldworker_name:ruth_jepchirchir
5da828be-0000-0000-0000-CC78AB6DFD4B,fieldworker_name:noelle_sutton
5da828be-0000-0000-0000-CC78AB6DFD4B,stove_type:traditional_non_manufactured
5da828be-0000-0000-0000-CC78AB6DFD4B,shared_cooking_area:no
5da828be-0000-0000-0000-CC78AB6DFD4B,household_id:KE199-KE06
5da828be-0000-0000-0000-CC78AB6DFD4B,indoors:yes
5da8365c-0000-0000-0000-CC78AB77F71D,other_people_use:no
5da8365c-0000-0000-0000-CC78AB77F71D,stove_type:traditional_non_manufactured
5da8365c-0000-0000-0000-CC78AB77F71D,other_people_use_n:0
5da8365c-0000-0000-0000-CC78AB77F71D,shared_cooking_area:yes
5da8365c-0000-0000-0000-CC78AB77F71D,household_id:KE015-KEO8
5da8365c-0000-0000-0000-CC78AB77F71D,indoors:yes
5da8365c-0000-0000-0000-CC78AB77F71D,fieldworker_name:ruth_jepchirchir
5da83f84-0000-0000-0000-CC78AB77FAD0,other_people_use:no
5da83f84-0000-0000-0000-CC78AB77FAD0,household_id:KE201-KE07
5da83f84-0000-0000-0000-CC78AB77FAD0,other_people_use_n:2
5da83f84-0000-0000-0000-CC78AB77FAD0,shared_cooking_area:yes
5da83f84-0000-0000-0000-CC78AB77FAD0,indoors:yes
5da83f84-0000-0000-0000-CC78AB77FAD0,stove_type:traditional_manufactured
5da83f84-0000-0000-0000-CC78AB77FAD0,fieldworker_name:seth_owiti
5da84519-0000-0000-0000-CC78AB780128,fieldworker_name_other:Zipporah Mageto
5da84519-0000-0000-0000-CC78AB780128,stove_type:traditional_non_manufactured
5da84519-0000-0000-0000-CC78AB780128,household_id:KE026-KE09
5da84519-0000-0000-0000-CC78AB780128,shared_cooking_area:no
5da84519-0000-0000-0000-CC78AB780128,indoors:yes
5da84519-0000-0000-0000-CC78AB780128,fieldworker_name:other
5dae184a-0000-0000-0000-CC78AB6E0FF2,EXCLUIR
5dae1c3c-0000-0000-0000-CC78AB77FFC7,EXCLUIR
5dae2367-0000-0000-0000-CC78AB6E0CE9,EXCLUIR
5daefd4e-0000-0000-0000-CC78AB6E07E5,household_id:KE026-KE10
5daefd4e-0000-0000-0000-CC78AB6E07E5,stove_type:traditional_non_manufactured
5daefd4e-0000-0000-0000-CC78AB6E07E5,indoors:yes
5daefd4e-0000-0000-0000-CC78AB6E07E5,shared_cooking_area:no
5daefd4e-0000-0000-0000-CC78AB6E07E5,fieldworker_name:rachel_samoei
5daefd9b-0000-0000-0000-CC78AB6E07E5,household_id:KE026-KE10
5daefd9b-0000-0000-0000-CC78AB6E07E5,stove_type:traditional_non_manufactured
5daefd9b-0000-0000-0000-CC78AB6E07E5,indoors:yes
5daefd9b-0000-0000-0000-CC78AB6E07E5,shared_cooking_area:no
5daefd9b-0000-0000-0000-CC78AB6E07E5,fieldworker_name:rachel_samoei
5db01948-0000-0000-0000-CC78AB6E07F8,other_people_use:no
5db01948-0000-0000-0000-CC78AB6E07F8,other_people_use_n:00
5db01948-0000-0000-0000-CC78AB6E07F8,household_id:KE196-KE08
5db01948-0000-0000-0000-CC78AB6E07F8,stove_type:traditional_non_manufactured
5db01948-0000-0000-0000-CC78AB6E07F8,shared_cooking_area:no
5db01948-0000-0000-0000-CC78AB6E07F8,indoors:yes
5db01948-0000-0000-0000-CC78AB6E07F8,fieldworker_name:ruth_jepchirchir
5db02395-0000-0000-0000-CC78AB77F36D,household_id:KE199-KE006
5db02395-0000-0000-0000-CC78AB77F36D,shared_cooking_area:no
5db02395-0000-0000-0000-CC78AB77F36D,indoors:yes
5db02395-0000-0000-0000-CC78AB77F36D,stove_type:traditional_manufactured
5db02395-0000-0000-0000-CC78AB77F36D,fieldworker_name:sharon_cherono
5db02cab-0000-0000-0000-CC78AB77F717,household_id:KE201-KE04
5db02cab-0000-0000-0000-CC78AB77F717,shared_cooking_area:no
5db02cab-0000-0000-0000-CC78AB77F717,indoors:yes
5db02cab-0000-0000-0000-CC78AB77F717,stove_type:traditional_manufactured
5db02cab-0000-0000-0000-CC78AB77F717,fieldworker_name:joan_chepng'eno
5db030d2-0000-0000-0000-CC78AB77FCBF,fieldworker_name_other:Zipporah Mageto
5db030d2-0000-0000-0000-CC78AB77FCBF,household_id:KE025-KE005
5db030d2-0000-0000-0000-CC78AB77FCBF,shared_cooking_area:no
5db030d2-0000-0000-0000-CC78AB77FCBF,indoors:yes
5db030d2-0000-0000-0000-CC78AB77FCBF,stove_type:traditional_manufactured
5db030d2-0000-0000-0000-CC78AB77FCBF,fieldworker_name:other
5db048d4-0000-0000-0000-CC78AB6E0AE0,fieldworker_name_other:Modester Malemo
5db048d4-0000-0000-0000-CC78AB6E0AE0,household_id:KE190-KE004
5db048d4-0000-0000-0000-CC78AB6E0AE0,stove_type:traditional_non_manufactured
5db048d4-0000-0000-0000-CC78AB6E0AE0,shared_cooking_area:no
5db048d4-0000-0000-0000-CC78AB6E0AE0,indoors:yes
5db048d4-0000-0000-0000-CC78AB6E0AE0,fieldworker_name:other
5db05414-0000-0000-0000-CC78AB6E07F8,household_id:KE196-KE08
5db05414-0000-0000-0000-CC78AB6E07F8,shared_cooking_area:no
5db05414-0000-0000-0000-CC78AB6E07F8,indoors:yes
5db05414-0000-0000-0000-CC78AB6E07F8,stove_type:traditional_manufactured
5db05414-0000-0000-0000-CC78AB6E07F8,fieldworker_name:ruth_jepchirchir
5db158cb-0000-0000-0000-CC78AB6E0CFD,fieldworker_name:noelle_sutton
5db158cb-0000-0000-0000-CC78AB6E0CFD,stove_type:kerosene
5db158cb-0000-0000-0000-CC78AB6E0CFD,shared_cooking_area:no
5db158cb-0000-0000-0000-CC78AB6E0CFD,household_id:h
5db158cb-0000-0000-0000-CC78AB6E0CFD,indoors:yes
5db16377-0000-0000-0000-CC78AB6E003B,fieldworker_name_other:Zipporah Mageto
5db16377-0000-0000-0000-CC78AB6E003B,shared_cooking_area:no
