"Submission Id","Fieldworker Name","Fieldworker Id","Handset Asset Code","Handset Identifier","Received","Start","End","Duration (seconds)","Latitude","Longitude","Language","Survey Version","Modified By","Modified On","Complete","Household Study ID","D0","D1","D2","D2a","D3","D4","D4a","D5","D6_Beans","D6_Beef","D6_Cabbage","D6_Cassava","D6_Chapati","D6_Chicken","D6_Fish","D6_French beans","D6_Githeri","D6_Green grams","D6_Kale/Sukuma wiki","D6_Liver","D6_Managu","D6_Mandazi","D6_Matoke","D6_Matumbo","D6_Milk","D6_Mokimo","D6_Mutton","D6_Nderema","D6_Peas","D6_Pork","D6_Potatoes","D6_Pumpkin","D6_Rice","D6_Saga","D6_Sweet potatoes","D6_Tea","D6_Terere","D6_Ugali","D6_Uji","D6_Yams","D6_Other, specify","D6a","D7","D8_Electric stove","D8_Kerosene stove","D8_Cooking gas/LPG stove","D8_Traditional solid fuel stove (non-manufactured)","D8_Manufactured solid fuel stove","D8_Three stone stove/open fire","D8_Other, specify","D8a","D9_Charcoal unprocessed","D9_Charcoal briquettes/pellets","D9_Wood","D9_Agricultural or crop residue/grass/","D9_straw/shrubs/corn cobs","D9_Animal waste/dung","D9_Processed biomass pellets/briquettes","D9_Woodchips","D9_Garbage/plastic","D9_Sawdust","D9_LPG","D9_Kerosene","D9_Electricity","D9_Other, specify","D9a","D10","D10-1","D10-2","D10-3","D11_Beans","D11_Beef","D11_Cabbage","D11_Cassava","D11_Chapati","D11_Chicken","D11_Fish","D11_French beans","D11_Githeri","D11_Green grams","D11_Kale/Sukuma wiki","D11_Liver","D11_Managu","D11_Mandazi","D11_Matoke","D11_Matumbo","D11_Milk","D11_Mokimo","D11_Mutton","D11_Nderema","D11_Peas","D11_Pork","D11_Potatoes","D11_Pumpkin","D11_Rice","D11_Saga","D11_Sweet potatoes","D11_Tea","D11_Terere","D11_Ugali","D11_Uji","D11_Yams","D11_Other, specify","D11a","D12","D13","D13a","D13-1","D13-1a","D14","KeroseneLamp","D15","E1","E2_Monitor could not be worn during entire 24 hours (excluding showering/sleeping)","E2_Monitor shut off before 24 hrs","E2_Monitor noise became louder","E2_Other, specify","E2a","Unable to Wear","UnwearableLocation_Out in public","UnwearableLocation_At work","UnwearableLocation_In the household (during chores/activities)","UnwearableLocation_Other (specify)___","E2b","WhyUnable_Did not want to draw attention to myself","WhyUnable_Too hot to wear outdoors","WhyUnable_Monitor gets in the way of my activities","WhyUnable_Other (specify)___","SpecifyWhy","E3","E3-1","E4","E5","E6","E7","F1","F2_Monitor could not be worn during entire 24 hours (excluding showering/sleeping)","F2_Monitor shut off before 24 hrs","F2_Monitor noise became louder","F2_Other, specify","ChildCompliance","WhereUnable_Out in public","WhereUnable_At school/playground","WhereUnable_In the household","WhereUnable_Other (specify)___","SpecifyWhere","WhyChildUnable_Did not want to draw attention to child","WhyChildUnable_Too hot to wear outdoors","WhyChildUnable_Monitor gets in the way when playing","WhyChildUnable_Did not want child to damage monitor","WhyChildUnable_Monitor too heavy","WhyChildUnable_Monitor noise too loud","WhyChildUnable_7. Other (specify)___","SpecifyWhyChild","F3","F4","F5","F6","H1","H2","H3","H3-1","H5","H6","H7"
"6755f572-fcc0-41b4-bdf8-9d0a9cc4e559","Seth  Owiti","d7a6aecc-4295-4228-9a53-1a98aa1c50b2","GEN-k-_GW6JiE0aeGxfe","353468102936574","19-12-2019 07:38:01","18-12-2019 13:25:13","18-12-2019 13:31:08","355","","","English","152","Seth  Owiti","19-12-2019 07:38:02","Yes","KE509-KE006","KE06 Sharon Cherono","No",,,"Cooking gas/LPG stove",,,"03:00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","N/A","Electricity (including solar panels)",,"Never","No",,,,,,"No",,,,,,,,,,,"02:30","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"No",,,,,,,,,,,,,,"02:45","Yes, the same amount as a typical day","Always","Never","Yes",,"Yes","No","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","N/A"
"d50dfab9-2fcb-43a8-84b5-614a163fbf2f","Seth  Owiti","d7a6aecc-4295-4228-9a53-1a98aa1c50b2","GEN-k-_GW6JiE0aeGxfe","353468102936574","19-12-2019 07:38:00","10-12-2019 12:52:50","10-12-2019 13:06:10","800","","","English","152","Seth  Owiti","19-12-2019 07:38:01","Yes","KE500-KE07","KE07 Seth Owiti","No",,,"Cooking gas/LPG stove",,,"03:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","0",,"Yes","0","0","0","0","1","0","0",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0",,"01:00","Yes, the same amount as a typical day","00:00","00:30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0",,"No",,,"Other, specify","None ","Electricity (including solar panels)",,"Never","No",,,,,,"Yes","1","0","0","0",,"1","0","0","0",,"02:45","Yes, the same amount as a typical day","Never","Never","1-4 Times","Never","No",,,,,"Yes","1","0","0","0",,"1","0","0","0","0","0","0",,"02:00","Yes, the same amount as a typical day","Usually","Never","Yes",,"No",,"Yes, the equipment may stay and field worker can return in 3 days","Other, specify","N/A"
"95c9b2ab-17c1-4418-96a2-cf4c4b1ed750","Mondesta Malemo","54fbeb61-1335-4b5a-b6ca-983c9ea8b203","GEN-c7KoC-G6ZkivXnjT","353468102989789","18-12-2019 15:01:37","18-12-2019 13:33:54","18-12-2019 13:49:17","923","0.457328333333333","35.272236666666667","English","152","Mondesta Malemo","18-12-2019 15:01:38","Yes","KE500-KE013","KE13 Zipporah Mageto","No",,,"Cooking gas/LPG stove",,,"00:20","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0",,"Yes","0","0","0","0","1","0","0",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0",,"01:00","Yes, the same amount as a typical day","00:00","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",,"No",,,"Other, specify","NA","Electricity (including solar panels)",,"Never","No",,,,,,"No",,,,,,,,,,,"02:00","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"Yes","1","0","0","0",,"1","0","0","0","0","0","0",,"00:30","Yes, the same amount as a typical day","Sometimes","Never","Yes",,"No",,"No, the participant wants the equipment removed now [proceed to remove all equipment from home]",,"NA"
"8cb5f065-1b92-4b8d-9ac7-58d8a0ccda64","Joan Chepng'eno","12ee5764-3e59-4abf-903a-f41f44055201","GEN-xbsVtf-PbkS95pk7","353468103074771","17-12-2019 13:11:13","15-12-2019 05:55:02","15-12-2019 06:00:09","307","0.480583333333333","35.290811666666667","English","152","Joan Chepng'eno","17-12-2019 13:11:14","Yes","KE503-KE03","KE03 Joan Chepng'eno","No",,,"Cooking gas/LPG stove",,,"03:00","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0",,"Yes","0","0","0","1","0","0","0",,"0","0","1","0","0","0","0","0","0","0","0","0","0","0",,"01:00","Yes, the same amount as a typical day","00:00","00:00","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",,"No",,,"Other, specify","none","Electricity (including solar panels)",,"Never","No",,,,,,"Yes","0","0","0","1","At the farm. we were harvesting maize ","0","0","1","0",,"04:00","Yes, the same amount as a typical day","Never","Never","1-4 Times","1-4 Times","No",,,,,"No",,,,,,,,,,,,,,"01:00","Yes, the same amount as a typical day","Usually","1-4 Times","Yes",,"No",,"Yes, the equipment may stay and field worker can return in 3 days","Other, specify","no"
"0422b485-8d16-41f4-aba9-259a4d93894a","Ruth Jepchirchir","c70dec16-3989-4de1-a428-39aa657e416a","","353566101023839","17-12-2019 12:36:38","17-12-2019 13:26:43","17-12-2019 13:36:35","592","","","English","152","Ruth Jepchirchir","17-12-2019 12:36:39","Yes","KE511-KE006","KE08 Ruth Jepchirchir","No",,,"Cooking gas/LPG stove",,,"02:20","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","1","0","1","1","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","none","Electricity (including solar panels)",,"Never","No",,,,,,"No",,,,,,,,,,,"02:30","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"No",,,,,,,,,,,,,,"02:00","Yes, the same amount as a typical day","Always","Never","Yes",,"No",,"Yes, the equipment may stay and field worker can return in 3 days","Other, specify","none"
"d875e311-f593-4b19-b18f-433fd64262a8","Joseck Erambo","4b98e8d7-706d-46f6-84ef-d39f28b64c4b","GEN-yGv-ZzVryUOgFVxn","359218092520795","17-12-2019 12:22:20","17-12-2019 13:14:41","17-12-2019 13:22:16","455","","","English","152","Joseck Erambo","17-12-2019 12:22:21","Yes","KE504-KE03","KE09 Joseck Erambo","No",,,"Cooking gas/LPG stove",,,"02:45","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","N/A","Electricity (including solar panels)",,"Never","Yes","0","1","0","0",,"No",,,,,,,,,,,"02:30","Yes, the same amount as a typical day","Never","Never","1-4 Times","1-4 Times","No",,,,,"No",,,,,,,,,,,,,,"01:00","Yes, the same amount as a typical day","Usually","1-4 Times","Yes",,"Yes","No","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","N/A"
"112aeef8-3240-4aab-a855-641043515917","Zipporah Mageto","c24e309e-c2bc-4816-87e9-9583401a5e40","GEN-VTO1FstT706x7gz_","353468102958495","13-12-2019 12:29:05","11-12-2019 15:42:21","11-12-2019 15:50:49","508","0.464850000000000","35.265996666666667","English","152","Zipporah Mageto","13-12-2019 12:29:07","Yes","KE501-KE013","KE13 Zipporah Mageto","No",,,"Manufactured solid fuel stove","Charcoal unprocessed",,"00:30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",,"Yes","0","0","1","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","1","0","0","0",,"01:00","Yes, the same amount as a typical day","00:00","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0",,"No",,,"Other, specify","NA","Electricity (including solar panels)",,"Never","No",,,,,,"No",,,,,,,,,,,"02:00","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"No",,,,,,,,,,,,,,"00:00","Yes, the same amount as a typical day","Rarely","1-4 Times","Yes",,"No",,"No, the participant wants the equipment removed now [proceed to remove all equipment from home]",,"NA"
"a28233b0-49a0-43c6-ba51-73b539384b7b","Joan Chepng'eno","12ee5764-3e59-4abf-903a-f41f44055201","GEN-xbsVtf-PbkS95pk7","353468103074771","13-12-2019 12:28:07","13-12-2019 11:02:31","13-12-2019 11:12:16","585","","","English","152","Joan Chepng'eno","13-12-2019 12:28:08","Yes","KE503-KE03","KE03 Joan Chepng'eno","No",,,"Cooking gas/LPG stove",,,"04:00","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","soya chunks macaroni","Yes","0","0","0","1","1","0","0",,"1","0","1","0","0","0","0","0","0","0","0","0","0","0",,"01:20","Yes, the same amount as a typical day","00:00","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0",,"No",,,"Other, specify","none ","Electricity (including solar panels)",,"Never","No",,,,,,"No",,,,,,,,,,,"08:00","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"No",,,,,,,,,,,,,,"01:00","Yes, the same amount as a typical day","Always","Never","Yes",,"Yes","No","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","no"
"00923c4a-ed6f-48c7-8300-c1d35e59fdeb","Ruth Jepchirchir","c70dec16-3989-4de1-a428-39aa657e416a","","353566101023839","13-12-2019 11:12:26","13-12-2019 11:56:16","13-12-2019 12:12:22","966","0.457393333333333","35.260686666666667","English","152","Ruth Jepchirchir","13-12-2019 11:12:28","Yes","KE506-KE008","KE08 Ruth Jepchirchir","No",,,"Cooking gas/LPG stove",,,"02:00","0","1","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","sauge, eggs","Yes","0","0","0","0","1","0","0",,"0","0","1","0","0","0","0","0","0","0","0","0","0","0",,"01:00","Yes, the same amount as a typical day","00:00","00:00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",,"No",,,"Other, specify","none","Electricity (including solar panels)",,"Never","Yes","0","0","0","1","it was abit heavy","Yes","1","0","0","0",,"1","0","0","0",,"02:00","Yes, the same amount as a typical day","Never","Never","1-4 Times","Never","Yes","0","0","1","0","No",,,,,,,,,,,,,,"00:00","Don’t know","Never","Never","Yes",,"No",,"Yes, the equipment may stay and field worker can return in 3 days","Other, specify","none"
"b38d273e-a9cc-4b5c-8317-fe249b50ba70","Joseck Erambo","4b98e8d7-706d-46f6-84ef-d39f28b64c4b","GEN-yGv-ZzVryUOgFVxn","359218092520795","13-12-2019 10:20:14","13-12-2019 11:05:42","13-12-2019 11:20:06","864","0.479071666666667","35.291555000000000","English","152","Joseck Erambo","13-12-2019 10:20:16","Yes","KE504-KE03","KE09 Joseck Erambo","No",,,"Cooking gas/LPG stove",,,"02:50","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","Sausages","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","N/A","Electricity (including solar panels)",,"Never","No",,,,,,"No",,,,,,,,,,,"02:30","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"No",,,,,,,,,,,,,,"00:45","Yes, the same amount as a typical day","Sometimes","1-4 Times","Yes",,"Yes","No","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","N/A"
"c466690e-b4ca-48c7-99d9-5583af8120ff","Zipporah Mageto","c24e309e-c2bc-4816-87e9-9583401a5e40","GEN-VTO1FstT706x7gz_","353468102958495","11-12-2019 13:20:32","11-12-2019 12:03:13","11-12-2019 12:09:19","366","0.465953333333333","35.266103333333333","English","152","Zipporah Mageto","11-12-2019 13:20:33","Yes","KE502-KE013","KE13 Zipporah Mageto","No",,,"Manufactured solid fuel stove","Charcoal unprocessed",,"02:00","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","NA","Electricity (including solar panels)",,"Never","No",,,,,,"No",,,,,,,,,,,"04:00","No, I was in the kitchen MORE often than a typical day","Never","Never","1-4 Times","Never","No",,,,,"No",,,,,,,,,,,,,,"00:20","Yes, the same amount as a typical day","Rarely","Never","Yes",,"No",,"No, the participant wants the equipment removed now [proceed to remove all equipment from home]",,"NA"
"0eab98df-4cc6-4f0f-bf54-6d78bacc6012","Joan Chepng'eno","12ee5764-3e59-4abf-903a-f41f44055201","GEN-xbsVtf-PbkS95pk7","353468103074771","11-12-2019 13:15:23","10-12-2019 06:40:42","10-12-2019 06:45:51","309","0.461978333333333","35.269028333333333","English","152","Joan Chepng'eno","11-12-2019 13:15:23","Yes","KR500-KE09","KE09 Joseck Erambo","No",,,"Cooking gas/LPG stove",,,"02:00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Charcoal unprocessed",,"Electricity (including solar panels)",,"1-4 times/day","No",,,,,,"Yes","1","0","0","0",,"1","0","0","0",,"04:00","Yes, the same amount as a typical day","1-4 Times","Never","1-4 Times","Never","No",,,,,"Yes","0","0","0","1","church.theres ongoing vocational bible training program ","1","0","0","0","0","0","0",,"03:00","Yes, the same amount as a typical day","Always","Never","Yes",,"No",,"Yes, the equipment may stay and field worker can return in 3 days","Other, specify","no "
"12dfb0cf-448a-4875-9cd1-4b9dd7405ee1","Mondesta Malemo","54fbeb61-1335-4b5a-b6ca-983c9ea8b203","GEN-c7KoC-G6ZkivXnjT","353468102989789","10-12-2019 15:23:47","10-12-2019 14:18:22","10-12-2019 14:24:47","385","0.457930000000000","35.271155000000000","English","152","Mondesta Malemo","10-12-2019 15:23:48","Yes","KE502-KE012","KE12 Mondesta Malemo","No",,,"Cooking gas/LPG stove",,,"02:00","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","0","1","1","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","LPG","Electricity (including solar panels)",,"Never","No",,,,,,"No",,,,,,,,,,,"02:00","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"No",,,,,,,,,,,,,,"00:00","Yes, the same amount as a typical day","Never","Never","Yes",,"Yes","Yes","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","was ok"
"22160db1-769b-462d-8058-c9676f02e21d","Ruth Jepchirchir","c70dec16-3989-4de1-a428-39aa657e416a","","353566101023839","10-12-2019 13:50:16","10-12-2019 14:42:40","10-12-2019 14:50:14","454","","","English","152","Ruth Jepchirchir","10-12-2019 13:50:19","Yes","KE503-KE08","KE08 Ruth Jepchirchir","No",,,"Cooking gas/LPG stove",,,"02:30","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","none ","Electricity (including solar panels)",,"Never","No",,,,,,"No",,,,,,,,,,,"02:30","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"No",,,,,,,,,,,,,,"02:00","Yes, the same amount as a typical day","Sometimes","Never","Yes",,"No",,"Yes, the equipment may stay and field worker can return in 3 days","Other, specify","none"
"352ff09e-90ba-461f-bf44-29225c2395d2","Mondesta Malemo","54fbeb61-1335-4b5a-b6ca-983c9ea8b203","GEN-c7KoC-G6ZkivXnjT","353468102989789","6-12-2019 14:34:08","6-12-2019 12:31:55","6-12-2019 12:36:52","297","0.475666666666667","35.292153333333333","English","152","Mondesta Malemo","6-12-2019 14:34:08","Yes","KE512-KE012","KE12 Mondesta Malemo","No",,,"Cooking gas/LPG stove",,,"01:30","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","LPG","Electricity (including solar panels)",,"Never","No",,,,,,"No",,,,,,,,,,,"01:30","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"No",,,,,,,,,,,,,,"00:00","Yes, the same amount as a typical day","Never","Never","Yes",,"Yes","Yes","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","was ok "
"46e4401d-307e-4254-8743-f779df3a885c","Zipporah Mageto","c24e309e-c2bc-4816-87e9-9583401a5e40","GEN-VTO1FstT706x7gz_","353468102958495","6-12-2019 12:59:02","29-11-2019 05:08:21","29-11-2019 05:20:24","723","0.468600000000000","35.290541666666667","English","152","Zipporah Mageto","6-12-2019 12:59:03","Yes","KE511-KE005","KE13 Zipporah Mageto","No",,,"Cooking gas/LPG stove",,,"01:00","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","1","0","0",,"Yes","0","0","0","0","1","0","0",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0",,"01:00","Yes, the same amount as a typical day","00:00","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",,"No",,,"Other, specify","NA","Electricity (including solar panels)",,"Never","No",,,,,,"No",,,,,,,,,,,"03:00","Yes, the same amount as a typical day","Never","Never","1-4 Times","Never","No",,,,,"No",,,,,,,,,,,,,,"00:30","Yes, the same amount as a typical day","Sometimes","Never","Yes",,"Yes","No","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","NA"
"e0771468-cf30-481d-8596-81dbefcb519d","Rachel  Samoei","288a0148-3c6a-4583-85e8-54829bdfccb7","GEN-Zuyk6agNj0KfcQR6","353468106845623","5-12-2019 14:17:45","3-12-2019 13:50:54","3-12-2019 14:00:19","565","","","English","152","Rachel  Samoei","5-12-2019 14:17:46","Yes","KE514-KE010","KE10 Rachel Samoei","No",,,"Cooking gas/LPG stove",,,"01:40","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","1","0","1","1","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","none","Electricity (including solar panels)",,"Never","No",,,,,,"No",,,,,,,,,,,"01:40","Yes, the same amount as a typical day","Never","Never","Never","Never","Yes","0","1","0","0","No",,,,,,,,,,,,,,"00:00","Don’t know","Rarely","Never","Yes",,"No",,"Yes, the equipment may stay and field worker can return in 3 days","Other, specify","not "
"6f64c985-5405-45a8-ad2b-423486ad5f78","Sharon Cherono","e9a987dd-9188-4242-a9c1-b08d5007d5bc","GEN-wJmkej1SfEah4JvA","353468102895424","5-12-2019 12:05:37","5-12-2019 13:00:10","5-12-2019 13:04:56","286","","","English","152","Sharon Cherono","5-12-2019 12:05:37","Yes","KE509-KE006","KE06 Sharon Cherono","No",,,"Cooking gas/LPG stove",,,"01:00","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","0","0","0","0","1","spagheti","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","lpg","Electricity (including solar panels)",,"Never","No",,,,,,"Yes","1","0","0","0",,"1","0","0","0",,"01:00","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"No",,,,,,,,,,,,,,"00:00","Yes, the same amount as a typical day","Never","Never","Yes",,"Yes","No","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","the baby qas too ypung couldn't wear it, so qas placed near her"
"797597d9-187d-4ee9-b6b7-3c627d3eb618","Mondesta Malemo","54fbeb61-1335-4b5a-b6ca-983c9ea8b203","GEN-c7KoC-G6ZkivXnjT","353468102989789","4-12-2019 13:35:41","4-12-2019 11:44:31","4-12-2019 11:51:07","396","","","English","152","Mondesta Malemo","4-12-2019 13:35:42","Yes","KE507-KE004","KE12 Mondesta Malemo","No",,,"Cooking gas/LPG stove",,,"02:00","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","1","0","1","1","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","LPG","Electricity (including solar panels)",,"Never","No",,,,,,"No",,,,,,,,,,,"02:00","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"Yes","0","0","0","1","I used the micropem for the child, so he couldn't not wear it...the main cook kept moving it around where the baby was","0","0","0","0","1","0","0",,"00:00","Yes, the same amount as a typical day","Rarely","Never","Yes",,"Yes","Yes","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","it's ok"
"a2f555fe-54c4-4f69-9d3d-c06edc2417bd","Marylydia Kiano","3d528bef-9584-4ad2-bb7d-4968d9b511fd","GEN-Wa7xw5FeY0StA4ux","353566100748824","4-12-2019 12:27:26","3-12-2019 12:29:29","3-12-2019 12:36:09","400","","","English","152","Marylydia Kiano","4-12-2019 12:27:26","Yes","KE511-KE011","KE03 Joan Chepng'eno","No",,,"Cooking gas/LPG stove",,,"02:10","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","pasta","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","none","Electricity (including solar panels)",,"Never","No",,,,,,"No",,,,,,,,,,,"02:00","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"No",,,,,,,,,,,,,,"00:10","Yes, the same amount as a typical day","Rarely","Never","Yes",,"No",,"Yes, the equipment may stay and field worker can return in 3 days","Other, specify","none"
"66a8fd1c-0893-4f76-9cb8-579ac1660c8f","Zipporah Mageto","c24e309e-c2bc-4816-87e9-9583401a5e40","GEN-VTO1FstT706x7gz_","353468102958495","4-12-2019 12:25:36","28-11-2019 21:22:26","28-11-2019 21:31:23","537","0.481868333333333","35.288233333333333","English","152","Zipporah Mageto","4-12-2019 12:25:37","Yes","KE506-KE013","KE13 Zipporah Mageto","No",,,"Cooking gas/LPG stove",,,"00:30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","omena, pumpkin leaves","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","NA","Electricity (including solar panels)",,"Never","No",,,,,,"Yes","1","0","0","0",,"1","0","0","0",,"02:00","Yes, the same amount as a typical day","Never","Never","1-4 Times","Never","No",,,,,"No",,,,,,,,,,,,,,"00:00","Yes, the same amount as a typical day","Never","Never","Yes",,"No",,"Yes, the equipment may stay and field worker can return in 3 days","Other, specify","NA"
